Model;Scenario;Region;Variable;Unit;2010;2030;2050
NTNU_LCA;BLUE_Map;EIT;Copper|Wind, offshore 1|End-of-life;t Cu/MW;0.0014111;0.00043614;0.00070887
NTNU_LCA;BLUE_Map;EIT;Iron|Wind, offshore 1|End-of-life;t Fe/MW;0.43474;0.13366;0.21738
NTNU_LCA;BLUE_Map;EIT;Cement|Wind, offshore 1|End-of-life;t cement/MW;0.057096;0.017532;0.028465
NTNU_LCA;BLUE_Map;EIT;Aluminium|Wind, offshore 2|Construction;t Al/MW;4.5814;1.3549;2.5523
NTNU_LCA;BLUE_Map;EIT;Copper|Wind, offshore 2|Construction;t Cu/MW;12.2243;3.7593;6.1302
NTNU_LCA;BLUE_Map;EIT;Iron|Wind, offshore 2|Construction;t Fe/MW;497.4053;150.301;287.0809
NTNU_LCA;BLUE_Map;EIT;Cement|Wind, offshore 2|Construction;t cement/MW;11.8834;3.5876;6.5985
NTNU_LCA;BLUE_Map;EIT;Aluminium|Wind, offshore 2|Operation;t Al/MW/yr;0.016293;0.0050099;0.0081625
NTNU_LCA;BLUE_Map;EIT;Copper|Wind, offshore 2|Operation;t Cu/MW/yr;0.072647;0.022334;0.03639
NTNU_LCA;BLUE_Map;EIT;Iron|Wind, offshore 2|Operation;t Fe/MW/yr;1.012;0.31107;0.50674
NTNU_LCA;BLUE_Map;EIT;Cement|Wind, offshore 2|Operation;t cement/MW/yr;0.034433;0.010571;0.017188
NTNU_LCA;BLUE_Map;EIT;Aluminium|Wind, offshore 2|End-of-life;t Al/MW;0.0021768;0.00067222;0.0010929
NTNU_LCA;BLUE_Map;EIT;Copper|Wind, offshore 2|End-of-life;t Cu/MW;0.0014111;0.00043614;0.00070887
NTNU_LCA;BLUE_Map;EIT;Iron|Wind, offshore 2|End-of-life;t Fe/MW;0.43474;0.13366;0.21738
NTNU_LCA;BLUE_Map;EIT;Cement|Wind, offshore 2|End-of-life;t cement/MW;0.057096;0.017532;0.028465
NTNU_LCA;BLUE_Map;EIT;Aluminium|Nuclear 1|Construction;t Al/MW;0.9797;0.97974;0.97968
NTNU_LCA;BLUE_Map;EIT;Copper|Nuclear 1|Construction;t Cu/MW;1.4535;1.4535;1.4534
NTNU_LCA;BLUE_Map;EIT;Iron|Nuclear 1|Construction;t Fe/MW;82.7788;82.7682;82.7613
NTNU_LCA;BLUE_Map;EIT;Cement|Nuclear 1|Construction;t cement/MW;69.4055;69.4021;69.3994
NTNU_LCA;BLUE_Map;EIT;Aluminium|Nuclear 1|Operation;t Al/kWh;8.4749e-09;8.4749e-09;8.4747e-09
NTNU_LCA;BLUE_Map;EIT;Copper|Nuclear 1|Operation;t Cu/kWh;2.7994e-09;2.8002e-09;2.7998e-09
NTNU_LCA;BLUE_Map;EIT;Iron|Nuclear 1|Operation;t Fe/kWh;2.0241e-07;2.0228e-07;2.0223e-07
NTNU_LCA;BLUE_Map;EIT;Cement|Nuclear 1|Operation;t cement/kWh;1.8731e-07;1.8726e-07;1.8724e-07
NTNU_LCA;BLUE_Map;EIT;Aluminium|Nuclear 1|End-of-life;t Al/MW;0.0074853;0.0074793;0.0074758
NTNU_LCA;BLUE_Map;EIT;Copper|Nuclear 1|End-of-life;t Cu/MW;0.0048587;0.0048527;0.0048471
NTNU_LCA;BLUE_Map;EIT;Iron|Nuclear 1|End-of-life;t Fe/MW;0.24529;0.24482;0.24454
NTNU_LCA;BLUE_Map;EIT;Cement|Nuclear 1|End-of-life;t cement/MW;0.093392;0.093227;0.093147
NTNU_LCA;BLUE_Map;EIT;Aluminium|Nuclear 2|Construction;t Al/MW;0.96054;0.96063;0.96058
NTNU_LCA;BLUE_Map;EIT;Copper|Nuclear 2|Construction;t Cu/MW;1.4434;1.4435;1.4435
NTNU_LCA;BLUE_Map;EIT;Iron|Nuclear 2|Construction;t Fe/MW;72.5235;72.5155;72.5098
NTNU_LCA;BLUE_Map;EIT;Cement|Nuclear 2|Construction;t cement/MW;59.2477;59.2453;59.2429
NTNU_LCA;BLUE_Map;EIT;Aluminium|Nuclear 2|Operation;t Al/kWh;4.9787e-09;4.98e-09;4.9796e-09
NTNU_LCA;BLUE_Map;EIT;Copper|Nuclear 2|Operation;t Cu/kWh;2.527e-09;2.528e-09;2.5277e-09
NTNU_LCA;BLUE_Map;EIT;Iron|Nuclear 2|Operation;t Fe/kWh;1.7577e-07;1.7569e-07;1.7564e-07
NTNU_LCA;BLUE_Map;EIT;Cement|Nuclear 2|Operation;t cement/kWh;1.6186e-07;1.6183e-07;1.6181e-07
NTNU_LCA;BLUE_Map;EIT;Aluminium|Nuclear 2|End-of-life;t Al/MW;0.00437;0.0043693;0.0043672
NTNU_LCA;BLUE_Map;EIT;Copper|Nuclear 2|End-of-life;t Cu/MW;0.0040719;0.0040705;0.0040678
NTNU_LCA;BLUE_Map;EIT;Iron|Nuclear 2|End-of-life;t Fe/MW;0.12885;0.12861;0.12843
NTNU_LCA;BLUE_Map;EIT;Cement|Nuclear 2|End-of-life;t cement/MW;0.058794;0.058721;0.058656
NTNU_LCA;BLUE_Map;EIT;Aluminium|Bio wo CCS, TAX30_begr_betr_ir|Construction;t Al/MW;1.1749;1.1449;1.1304
NTNU_LCA;BLUE_Map;EIT;Copper|Bio wo CCS, TAX30_begr_betr_ir|Construction;t Cu/MW;1.8274;1.7807;1.7581
NTNU_LCA;BLUE_Map;EIT;Iron|Bio wo CCS, TAX30_begr_betr_ir|Construction;t Fe/MW;167.4669;163.1643;161.0931
NTNU_LCA;BLUE_Map;EIT;Cement|Bio wo CCS, TAX30_begr_betr_ir|Construction;t cement/MW;54.7383;53.3321;52.6544
NTNU_LCA;BLUE_Map;EIT;Aluminium|Bio wo CCS, TAX30_begr_betr_ir|Operation;t Al/kWh;3.9463e-08;3.4657e-08;3.2182e-08
NTNU_LCA;BLUE_Map;EIT;Copper|Bio wo CCS, TAX30_begr_betr_ir|Operation;t Cu/kWh;4.508e-08;3.8861e-08;4.0243e-08
NTNU_LCA;BLUE_Map;EIT;Iron|Bio wo CCS, TAX30_begr_betr_ir|Operation;t Fe/kWh;2.9437e-06;2.5331e-06;2.8628e-06
NTNU_LCA;BLUE_Map;EIT;Cement|Bio wo CCS, TAX30_begr_betr_ir|Operation;t cement/kWh;8.1835e-07;7.1097e-07;7.7138e-07
NTNU_LCA;BLUE_Map;EIT;Aluminium|Bio wo CCS, TAX30_begr_betr_ir|End-of-life;t Al/MW;0;0;0
NTNU_LCA;BLUE_Map;EIT;Copper|Bio wo CCS, TAX30_begr_betr_ir|End-of-life;t Cu/MW;0;0;0
NTNU_LCA;BLUE_Map;EIT;Iron|Bio wo CCS, TAX30_begr_betr_ir|End-of-life;t Fe/MW;0;0;0
NTNU_LCA;BLUE_Map;EIT;Cement|Bio wo CCS, TAX30_begr_betr_ir|End-of-life;t cement/MW;0;0;0
NTNU_LCA;BLUE_Map;EIT;Aluminium|Bio w CCS, TAX30_begr_betr_ir|Construction;t Al/MW;1.7228;1.6788;1.6575
NTNU_LCA;BLUE_Map;EIT;Copper|Bio w CCS, TAX30_begr_betr_ir|Construction;t Cu/MW;2.6791;2.6105;2.5774
NTNU_LCA;BLUE_Map;EIT;Iron|Bio w CCS, TAX30_begr_betr_ir|Construction;t Fe/MW;245.4705;239.1638;236.1279
NTNU_LCA;BLUE_Map;EIT;Cement|Bio w CCS, TAX30_begr_betr_ir|Construction;t cement/MW;80.2357;78.1746;77.1812
NTNU_LCA;BLUE_Map;EIT;Aluminium|Bio w CCS, TAX30_begr_betr_ir|Operation;t Al/kWh;4.581e-08;4.0256e-08;3.7396e-08
NTNU_LCA;BLUE_Map;EIT;Copper|Bio w CCS, TAX30_begr_betr_ir|Operation;t Cu/kWh;5.2133e-08;4.4952e-08;4.6546e-08
NTNU_LCA;BLUE_Map;EIT;Iron|Bio w CCS, TAX30_begr_betr_ir|Operation;t Fe/kWh;4.0139e-06;3.5242e-06;3.8971e-06
NTNU_LCA;BLUE_Map;EIT;Cement|Bio w CCS, TAX30_begr_betr_ir|Operation;t cement/kWh;9.733e-07;8.4861e-07;9.1799e-07
NTNU_LCA;BLUE_Map;EIT;Aluminium|Bio w CCS, TAX30_begr_betr_ir|End-of-life;t Al/MW;0;0;0
NTNU_LCA;BLUE_Map;EIT;Copper|Bio w CCS, TAX30_begr_betr_ir|End-of-life;t Cu/MW;0;0;0
NTNU_LCA;BLUE_Map;EIT;Iron|Bio w CCS, TAX30_begr_betr_ir|End-of-life;t Fe/MW;0;0;0
NTNU_LCA;BLUE_Map;EIT;Cement|Bio w CCS, TAX30_begr_betr_ir|End-of-life;t cement/MW;0;0;0
NTNU_LCA;BLUE_Map;EIT;Aluminium|Bio wo CCS, TAX30_begr_betr_rf|Construction;t Al/MW;1.1749;1.1449;1.1304
NTNU_LCA;BLUE_Map;EIT;Copper|Bio wo CCS, TAX30_begr_betr_rf|Construction;t Cu/MW;1.8274;1.7807;1.7581
NTNU_LCA;BLUE_Map;EIT;Iron|Bio wo CCS, TAX30_begr_betr_rf|Construction;t Fe/MW;167.4669;163.1643;161.0931
NTNU_LCA;BLUE_Map;EIT;Cement|Bio wo CCS, TAX30_begr_betr_rf|Construction;t cement/MW;54.7383;53.3321;52.6544
NTNU_LCA;BLUE_Map;EIT;Aluminium|Bio wo CCS, TAX30_begr_betr_rf|Operation;t Al/kWh;3.1773e-08;2.2002e-08;2.9901e-08
NTNU_LCA;BLUE_Map;EIT;Copper|Bio wo CCS, TAX30_begr_betr_rf|Operation;t Cu/kWh;2.3393e-08;1.4537e-08;2.2356e-08
NTNU_LCA;BLUE_Map;EIT;Iron|Bio wo CCS, TAX30_begr_betr_rf|Operation;t Fe/kWh;1.1143e-06;8.9858e-07;9.4908e-07
NTNU_LCA;BLUE_Map;EIT;Cement|Bio wo CCS, TAX30_begr_betr_rf|Operation;t cement/kWh;3.8208e-07;2.8937e-07;3.4901e-07
NTNU_LCA;BLUE_Map;EIT;Aluminium|Bio wo CCS, TAX30_begr_betr_rf|End-of-life;t Al/MW;0;0;0
NTNU_LCA;BLUE_Map;EIT;Copper|Bio wo CCS, TAX30_begr_betr_rf|End-of-life;t Cu/MW;0;0;0
NTNU_LCA;BLUE_Map;EIT;Iron|Bio wo CCS, TAX30_begr_betr_rf|End-of-life;t Fe/MW;0;0;0
NTNU_LCA;BLUE_Map;EIT;Cement|Bio wo CCS, TAX30_begr_betr_rf|End-of-life;t cement/MW;0;0;0
NTNU_LCA;BLUE_Map;EIT;Aluminium|Bio w CCS, TAX30_begr_betr_rf|Construction;t Al/MW;1.7228;1.6788;1.6575
NTNU_LCA;BLUE_Map;EIT;Copper|Bio w CCS, TAX30_begr_betr_rf|Construction;t Cu/MW;2.6791;2.6105;2.5774
NTNU_LCA;BLUE_Map;EIT;Iron|Bio w CCS, TAX30_begr_betr_rf|Construction;t Fe/MW;245.4705;239.1638;236.1279
NTNU_LCA;BLUE_Map;EIT;Cement|Bio w CCS, TAX30_begr_betr_rf|Construction;t cement/MW;80.2357;78.1746;77.1812
NTNU_LCA;BLUE_Map;EIT;Aluminium|Bio w CCS, TAX30_begr_betr_rf|Operation;t Al/kWh;3.6932e-08;2.5647e-08;3.4763e-08
NTNU_LCA;BLUE_Map;EIT;Copper|Bio w CCS, TAX30_begr_betr_rf|Operation;t Cu/kWh;2.7099e-08;1.6874e-08;2.5898e-08
NTNU_LCA;BLUE_Map;EIT;Iron|Bio w CCS, TAX30_begr_betr_rf|Operation;t Fe/kWh;1.9022e-06;1.6373e-06;1.688e-06
NTNU_LCA;BLUE_Map;EIT;Cement|Bio w CCS, TAX30_begr_betr_rf|Operation;t cement/kWh;4.6971e-07;3.6195e-07;4.3043e-07
NTNU_LCA;BLUE_Map;EIT;Aluminium|Bio w CCS, TAX30_begr_betr_rf|End-of-life;t Al/MW;0;0;0
NTNU_LCA;BLUE_Map;EIT;Copper|Bio w CCS, TAX30_begr_betr_rf|End-of-life;t Cu/MW;0;0;0
NTNU_LCA;BLUE_Map;EIT;Iron|Bio w CCS, TAX30_begr_betr_rf|End-of-life;t Fe/MW;0;0;0
NTNU_LCA;BLUE_Map;EIT;Cement|Bio w CCS, TAX30_begr_betr_rf|End-of-life;t cement/MW;0;0;0
NTNU_LCA;BLUE_Map;EIT;Aluminium|Bio wo CCS, TAX30_betr_rf|Construction;t Al/MW;1.1749;1.1449;1.1304
NTNU_LCA;BLUE_Map;EIT;Copper|Bio wo CCS, TAX30_betr_rf|Construction;t Cu/MW;1.8274;1.7807;1.7581
NTNU_LCA;BLUE_Map;EIT;Iron|Bio wo CCS, TAX30_betr_rf|Construction;t Fe/MW;167.4669;163.1643;161.0931
NTNU_LCA;BLUE_Map;EIT;Cement|Bio wo CCS, TAX30_betr_rf|Construction;t cement/MW;54.7383;53.3321;52.6544
NTNU_LCA;BLUE_Map;EIT;Aluminium|Bio wo CCS, TAX30_betr_rf|Operation;t Al/kWh;6.2349e-08;3.7274e-08;5.5381e-08
NTNU_LCA;BLUE_Map;EIT;Copper|Bio wo CCS, TAX30_betr_rf|Operation;t Cu/kWh;5.1364e-08;2.826e-08;4.5889e-08
NTNU_LCA;BLUE_Map;EIT;Iron|Bio wo CCS, TAX30_betr_rf|Operation;t Fe/kWh;1.7538e-06;1.29e-06;1.4356e-06
NTNU_LCA;BLUE_Map;EIT;Cement|Bio wo CCS, TAX30_betr_rf|Operation;t cement/kWh;6.6863e-07;4.4066e-07;5.8169e-07
NTNU_LCA;BLUE_Map;EIT;Aluminium|Bio wo CCS, TAX30_betr_rf|End-of-life;t Al/MW;0;0;0
NTNU_LCA;BLUE_Map;EIT;Copper|Bio wo CCS, TAX30_betr_rf|End-of-life;t Cu/MW;0;0;0
NTNU_LCA;BLUE_Map;EIT;Iron|Bio wo CCS, TAX30_betr_rf|End-of-life;t Fe/MW;0;0;0
NTNU_LCA;BLUE_Map;EIT;Cement|Bio wo CCS, TAX30_betr_rf|End-of-life;t cement/MW;0;0;0
NTNU_LCA;BLUE_Map;EIT;Aluminium|Bio w CCS, TAX30_betr_rf|Construction;t Al/MW;1.7228;1.6788;1.6575
NTNU_LCA;BLUE_Map;EIT;Copper|Bio w CCS, TAX30_betr_rf|Construction;t Cu/MW;2.6791;2.6105;2.5774
NTNU_LCA;BLUE_Map;EIT;Iron|Bio w CCS, TAX30_betr_rf|Construction;t Fe/MW;245.4705;239.1638;236.1279
NTNU_LCA;BLUE_Map;EIT;Cement|Bio w CCS, TAX30_betr_rf|Construction;t cement/MW;80.2357;78.1746;77.1812
NTNU_LCA;BLUE_Map;EIT;Aluminium|Bio w CCS, TAX30_betr_rf|Operation;t Al/kWh;7.2227e-08;4.3276e-08;6.4175e-08
NTNU_LCA;BLUE_Map;EIT;Copper|Bio w CCS, TAX30_betr_rf|Operation;t Cu/kWh;5.9386e-08;3.2715e-08;5.3063e-08
NTNU_LCA;BLUE_Map;EIT;Iron|Bio w CCS, TAX30_betr_rf|Operation;t Fe/kWh;2.6403e-06;2.0892e-06;2.2497e-06
NTNU_LCA;BLUE_Map;EIT;Cement|Bio w CCS, TAX30_betr_rf|Operation;t cement/kWh;8.0048e-07;5.3658e-07;6.9902e-07
NTNU_LCA;BLUE_Map;EIT;Aluminium|Bio w CCS, TAX30_betr_rf|End-of-life;t Al/MW;0;0;0
NTNU_LCA;BLUE_Map;EIT;Copper|Bio w CCS, TAX30_betr_rf|End-of-life;t Cu/MW;0;0;0
NTNU_LCA;BLUE_Map;EIT;Iron|Bio w CCS, TAX30_betr_rf|End-of-life;t Fe/MW;0;0;0
NTNU_LCA;BLUE_Map;EIT;Cement|Bio w CCS, TAX30_betr_rf|End-of-life;t cement/MW;0;0;0
NTNU_LCA;BLUE_Map;EIT;Aluminium|Bio wo CCS, TAX5_begr_betr_ir|Construction;t Al/MW;1.1749;1.1449;1.1304
NTNU_LCA;BLUE_Map;EIT;Copper|Bio wo CCS, TAX5_begr_betr_ir|Construction;t Cu/MW;1.8274;1.7807;1.7581
NTNU_LCA;BLUE_Map;EIT;Iron|Bio wo CCS, TAX5_begr_betr_ir|Construction;t Fe/MW;167.4669;163.1643;161.0931
NTNU_LCA;BLUE_Map;EIT;Cement|Bio wo CCS, TAX5_begr_betr_ir|Construction;t cement/MW;54.7383;53.3321;52.6544
NTNU_LCA;BLUE_Map;EIT;Aluminium|Bio wo CCS, TAX5_begr_betr_ir|Operation;t Al/kWh;4.2505e-08;3.9559e-08;4.4174e-08
NTNU_LCA;BLUE_Map;EIT;Copper|Bio wo CCS, TAX5_begr_betr_ir|Operation;t Cu/kWh;5.1316e-08;5.0667e-08;5.8674e-08
NTNU_LCA;BLUE_Map;EIT;Iron|Bio wo CCS, TAX5_begr_betr_ir|Operation;t Fe/kWh;3.421e-06;3.5243e-06;4.0028e-06
NTNU_LCA;BLUE_Map;EIT;Cement|Bio wo CCS, TAX5_begr_betr_ir|Operation;t cement/kWh;9.3452e-07;9.4439e-07;1.0741e-06
NTNU_LCA;BLUE_Map;EIT;Aluminium|Bio wo CCS, TAX5_begr_betr_ir|End-of-life;t Al/MW;0;0;0
NTNU_LCA;BLUE_Map;EIT;Copper|Bio wo CCS, TAX5_begr_betr_ir|End-of-life;t Cu/MW;0;0;0
NTNU_LCA;BLUE_Map;EIT;Iron|Bio wo CCS, TAX5_begr_betr_ir|End-of-life;t Fe/MW;0;0;0
NTNU_LCA;BLUE_Map;EIT;Cement|Bio wo CCS, TAX5_begr_betr_ir|End-of-life;t cement/MW;0;0;0
NTNU_LCA;BLUE_Map;EIT;Aluminium|Bio w CCS, TAX5_begr_betr_ir|Construction;t Al/MW;1.7228;1.6788;1.6575
NTNU_LCA;BLUE_Map;EIT;Copper|Bio w CCS, TAX5_begr_betr_ir|Construction;t Cu/MW;2.6791;2.6105;2.5774
NTNU_LCA;BLUE_Map;EIT;Iron|Bio w CCS, TAX5_begr_betr_ir|Construction;t Fe/MW;245.4705;239.1638;236.1279
NTNU_LCA;BLUE_Map;EIT;Cement|Bio w CCS, TAX5_begr_betr_ir|Construction;t cement/MW;80.2357;78.1746;77.1812
NTNU_LCA;BLUE_Map;EIT;Aluminium|Bio w CCS, TAX5_begr_betr_ir|Operation;t Al/kWh;4.932e-08;4.5914e-08;5.1238e-08
NTNU_LCA;BLUE_Map;EIT;Copper|Bio w CCS, TAX5_begr_betr_ir|Operation;t Cu/kWh;5.9332e-08;5.858e-08;6.7822e-08
NTNU_LCA;BLUE_Map;EIT;Iron|Bio w CCS, TAX5_begr_betr_ir|Operation;t Fe/kWh;4.5648e-06;4.6683e-06;5.2131e-06
NTNU_LCA;BLUE_Map;EIT;Cement|Bio w CCS, TAX5_begr_betr_ir|Operation;t cement/kWh;1.1074e-06;1.1181e-06;1.2674e-06
NTNU_LCA;BLUE_Map;EIT;Aluminium|Bio w CCS, TAX5_begr_betr_ir|End-of-life;t Al/MW;0;0;0
NTNU_LCA;BLUE_Map;EIT;Copper|Bio w CCS, TAX5_begr_betr_ir|End-of-life;t Cu/MW;0;0;0
NTNU_LCA;BLUE_Map;EIT;Iron|Bio w CCS, TAX5_begr_betr_ir|End-of-life;t Fe/MW;0;0;0
NTNU_LCA;BLUE_Map;EIT;Cement|Bio w CCS, TAX5_begr_betr_ir|End-of-life;t cement/MW;0;0;0
NTNU_LCA;BLUE_Map;EIT;Aluminium|Bio wo CCS, TAX5_begr_betr_rf|Construction;t Al/MW;1.1749;1.1449;1.1304
NTNU_LCA;BLUE_Map;EIT;Copper|Bio wo CCS, TAX5_begr_betr_rf|Construction;t Cu/MW;1.8274;1.7807;1.7581
NTNU_LCA;BLUE_Map;EIT;Iron|Bio wo CCS, TAX5_begr_betr_rf|Construction;t Fe/MW;167.4669;163.1643;161.0931
NTNU_LCA;BLUE_Map;EIT;Cement|Bio wo CCS, TAX5_begr_betr_rf|Construction;t cement/MW;54.7383;53.3321;52.6544
NTNU_LCA;BLUE_Map;EIT;Aluminium|Bio wo CCS, TAX5_begr_betr_rf|Operation;t Al/kWh;3.2535e-08;2.8319e-08;3.5082e-08
NTNU_LCA;BLUE_Map;EIT;Copper|Bio wo CCS, TAX5_begr_betr_rf|Operation;t Cu/kWh;2.4179e-08;2.0534e-08;2.6922e-08
NTNU_LCA;BLUE_Map;EIT;Iron|Bio wo CCS, TAX5_begr_betr_rf|Operation;t Fe/kWh;1.1122e-06;9.9929e-07;1.0604e-06
NTNU_LCA;BLUE_Map;EIT;Cement|Bio wo CCS, TAX5_begr_betr_rf|Operation;t cement/kWh;3.871e-07;3.4357e-07;3.9762e-07
NTNU_LCA;BLUE_Map;EIT;Aluminium|Bio wo CCS, TAX5_begr_betr_rf|End-of-life;t Al/MW;0;0;0
NTNU_LCA;BLUE_Map;EIT;Copper|Bio wo CCS, TAX5_begr_betr_rf|End-of-life;t Cu/MW;0;0;0
NTNU_LCA;BLUE_Map;EIT;Iron|Bio wo CCS, TAX5_begr_betr_rf|End-of-life;t Fe/MW;0;0;0
NTNU_LCA;BLUE_Map;EIT;Cement|Bio wo CCS, TAX5_begr_betr_rf|End-of-life;t cement/MW;0;0;0
NTNU_LCA;BLUE_Map;EIT;Aluminium|Bio w CCS, TAX5_begr_betr_rf|Construction;t Al/MW;1.7228;1.6788;1.6575
NTNU_LCA;BLUE_Map;EIT;Copper|Bio w CCS, TAX5_begr_betr_rf|Construction;t Cu/MW;2.6791;2.6105;2.5774
NTNU_LCA;BLUE_Map;EIT;Iron|Bio w CCS, TAX5_begr_betr_rf|Construction;t Fe/MW;245.4705;239.1638;236.1279
NTNU_LCA;BLUE_Map;EIT;Cement|Bio w CCS, TAX5_begr_betr_rf|Construction;t cement/MW;80.2357;78.1746;77.1812
NTNU_LCA;BLUE_Map;EIT;Aluminium|Bio w CCS, TAX5_begr_betr_rf|Operation;t Al/kWh;3.7812e-08;3.294e-08;4.0742e-08
NTNU_LCA;BLUE_Map;EIT;Copper|Bio w CCS, TAX5_begr_betr_rf|Operation;t Cu/kWh;2.8006e-08;2.3797e-08;3.1169e-08
NTNU_LCA;BLUE_Map;EIT;Iron|Bio w CCS, TAX5_begr_betr_rf|Operation;t Fe/kWh;1.8998e-06;1.7536e-06;1.8165e-06
NTNU_LCA;BLUE_Map;EIT;Cement|Bio w CCS, TAX5_begr_betr_rf|Operation;t cement/kWh;4.755e-07;4.2451e-07;4.8654e-07
NTNU_LCA;BLUE_Map;EIT;Aluminium|Bio w CCS, TAX5_begr_betr_rf|End-of-life;t Al/MW;0;0;0
NTNU_LCA;BLUE_Map;EIT;Copper|Bio w CCS, TAX5_begr_betr_rf|End-of-life;t Cu/MW;0;0;0
NTNU_LCA;BLUE_Map;EIT;Iron|Bio w CCS, TAX5_begr_betr_rf|End-of-life;t Fe/MW;0;0;0
NTNU_LCA;BLUE_Map;EIT;Cement|Bio w CCS, TAX5_begr_betr_rf|End-of-life;t cement/MW;0;0;0
NTNU_LCA;BLUE_Map;EIT;Aluminium|Bio wo CCS, TAX5_betr_rf|Construction;t Al/MW;1.1749;1.1449;1.1304
NTNU_LCA;BLUE_Map;EIT;Copper|Bio wo CCS, TAX5_betr_rf|Construction;t Cu/MW;1.8274;1.7807;1.7581
NTNU_LCA;BLUE_Map;EIT;Iron|Bio wo CCS, TAX5_betr_rf|Construction;t Fe/MW;167.4669;163.1643;161.0931
NTNU_LCA;BLUE_Map;EIT;Cement|Bio wo CCS, TAX5_betr_rf|Construction;t cement/MW;54.7383;53.3321;52.6544
NTNU_LCA;BLUE_Map;EIT;Aluminium|Bio wo CCS, TAX5_betr_rf|Operation;t Al/kWh;6.8161e-08;5.0005e-08;6.3195e-08
NTNU_LCA;BLUE_Map;EIT;Copper|Bio wo CCS, TAX5_betr_rf|Operation;t Cu/kWh;5.6846e-08;4.0411e-08;5.2914e-08
NTNU_LCA;BLUE_Map;EIT;Iron|Bio wo CCS, TAX5_betr_rf|Operation;t Fe/kWh;1.8158e-06;1.4622e-06;1.584e-06
NTNU_LCA;BLUE_Map;EIT;Cement|Bio wo CCS, TAX5_betr_rf|Operation;t cement/kWh;7.1643e-07;5.4743e-07;6.5307e-07
NTNU_LCA;BLUE_Map;EIT;Aluminium|Bio wo CCS, TAX5_betr_rf|End-of-life;t Al/MW;0;0;0
NTNU_LCA;BLUE_Map;EIT;Copper|Bio wo CCS, TAX5_betr_rf|End-of-life;t Cu/MW;0;0;0
NTNU_LCA;BLUE_Map;EIT;Iron|Bio wo CCS, TAX5_betr_rf|End-of-life;t Fe/MW;0;0;0
NTNU_LCA;BLUE_Map;EIT;Cement|Bio wo CCS, TAX5_betr_rf|End-of-life;t cement/MW;0;0;0
NTNU_LCA;BLUE_Map;EIT;Aluminium|Bio w CCS, TAX5_betr_rf|Construction;t Al/MW;1.7228;1.6788;1.6575
NTNU_LCA;BLUE_Map;EIT;Copper|Bio w CCS, TAX5_betr_rf|Construction;t Cu/MW;2.6791;2.6105;2.5774
NTNU_LCA;BLUE_Map;EIT;Iron|Bio w CCS, TAX5_betr_rf|Construction;t Fe/MW;245.4705;239.1638;236.1279
NTNU_LCA;BLUE_Map;EIT;Cement|Bio w CCS, TAX5_betr_rf|Construction;t cement/MW;80.2357;78.1746;77.1812
NTNU_LCA;BLUE_Map;EIT;Aluminium|Bio w CCS, TAX5_betr_rf|Operation;t Al/kWh;7.8936e-08;5.7972e-08;7.3194e-08
NTNU_LCA;BLUE_Map;EIT;Copper|Bio w CCS, TAX5_betr_rf|Operation;t Cu/kWh;6.5715e-08;4.6741e-08;6.1172e-08
NTNU_LCA;BLUE_Map;EIT;Iron|Bio w CCS, TAX5_betr_rf|Operation;t Fe/kWh;2.7119e-06;2.288e-06;2.421e-06
NTNU_LCA;BLUE_Map;EIT;Cement|Bio w CCS, TAX5_betr_rf|Operation;t cement/kWh;8.5566e-07;6.5983e-07;7.8142e-07
NTNU_LCA;BLUE_Map;EIT;Aluminium|Bio w CCS, TAX5_betr_rf|End-of-life;t Al/MW;0;0;0
NTNU_LCA;BLUE_Map;EIT;Copper|Bio w CCS, TAX5_betr_rf|End-of-life;t Cu/MW;0;0;0
NTNU_LCA;BLUE_Map;EIT;Iron|Bio w CCS, TAX5_betr_rf|End-of-life;t Fe/MW;0;0;0
NTNU_LCA;BLUE_Map;EIT;Cement|Bio w CCS, TAX5_betr_rf|End-of-life;t cement/MW;0;0;0
NTNU_LCA;BLUE_Map;EIT;Aluminium|Bio wo CCS, TAX0_begr_betr_ir|Construction;t Al/MW;1.1749;1.1449;1.1304
NTNU_LCA;BLUE_Map;EIT;Copper|Bio wo CCS, TAX0_begr_betr_ir|Construction;t Cu/MW;1.8274;1.7807;1.7581
NTNU_LCA;BLUE_Map;EIT;Iron|Bio wo CCS, TAX0_begr_betr_ir|Construction;t Fe/MW;167.4679;163.1653;161.0941
NTNU_LCA;BLUE_Map;EIT;Cement|Bio wo CCS, TAX0_begr_betr_ir|Construction;t cement/MW;54.7385;53.3324;52.6547
NTNU_LCA;BLUE_Map;EIT;Aluminium|Bio wo CCS, TAX0_begr_betr_ir|Operation;t Al/kWh;4.159e-08;3.8902e-08;3.9294e-08
NTNU_LCA;BLUE_Map;EIT;Copper|Bio wo CCS, TAX0_begr_betr_ir|Operation;t Cu/kWh;4.7917e-08;4.4523e-08;5.1012e-08
NTNU_LCA;BLUE_Map;EIT;Iron|Bio wo CCS, TAX0_begr_betr_ir|Operation;t Fe/kWh;3.1136e-06;2.8672e-06;3.5683e-06
NTNU_LCA;BLUE_Map;EIT;Cement|Bio wo CCS, TAX0_begr_betr_ir|Operation;t cement/kWh;8.6358e-07;8.0035e-07;9.525e-07
NTNU_LCA;BLUE_Map;EIT;Aluminium|Bio wo CCS, TAX0_begr_betr_ir|End-of-life;t Al/MW;0;0;0
