crop,spi
-0.014220675,-2.515151515
-0.014220675,-2.454545455
-0.004768306,-2.393939
-0.004768306,-2.333333
-0.004768306,-2.272727
-0.004768306,-2.212121
-0.004768306,-2.151515
-0.004768306,-2.090909
-0.004768306,-2.030303
-0.004768306,-1.969697
-0.004768306,-1.909091
-0.004768306,-1.848485
-0.004768306,-1.787879
-0.004768306,-1.727273
-0.004768306,-1.666667
-0.004768306,-1.606061
-0.004768306,-1.545455
-0.004768306,-1.484848
-0.004768306,-1.424242
-0.004768306,-1.363636
-0.004768306,-1.30303
-0.004768306,-1.242424
-0.004768306,-1.181818
-0.004768306,-1.121212
-0.004768306,-1.060606
-0.004768306,-1
-0.004768306,-0.9393939
-0.004768306,-0.8787879
-0.004768306,-0.8181818
-0.004768306,-0.7575758
-0.004768306,-0.6969697
-0.004768306,-0.6363636
-0.004768306,-0.5757576
-0.004768306,-0.5151515
-0.004768306,-0.4545455
-0.004768306,-0.3939394
-0.004768306,-0.3333333
-0.004768306,-0.2727273
-0.004768306,-0.2121212
-0.004768306,-0.1515152
-0.004768306,-0.09090909
-0.004768306,-0.03030303
-0.004768306,0.03030303
-0.004768306,0.09090909
-0.004768306,0.1515152
-0.004768306,0.2121212
-0.004768306,0.2727273
-0.004768306,0.3333333
-0.004768306,0.3939394
-0.004768306,0.4545455
-0.004768306,0.5151515
-0.004768306,0.5757576
-0.004768306,0.6363636
-0.004768306,0.6969697
-0.004768306,0.7575758
-0.004768306,0.8181818
-0.004768306,0.8787879
-0.004768306,0.9393939
-0.004768306,1
-0.004768306,1.060606
-0.004768306,1.121212
-0.004768306,1.181818
-0.004768306,1.242424
-0.004768306,1.30303
-0.004768306,1.363636
-0.004768306,1.424242
-0.004768306,1.484848
-0.004768306,1.545455
-0.004768306,1.606061
-0.004768306,1.666667
-0.004768306,1.727273
-0.004768306,1.787879
-0.004768306,1.848485
-0.004768306,1.909091
-0.004768306,1.969697
-0.004768306,2.030303
-0.004768306,2.090909
-0.004768306,2.151515
-0.004768306,2.212121
-0.004768306,2.272727
-0.004768306,2.333333
-0.004768306,2.393939
-0.004768306,2.454545
-0.004768306,2.515152
-0.004768306,2.575758
-0.004768306,2.636364
-0.004768306,2.69697
-0.004768306,2.757576
-0.004768306,2.818182
-0.004768306,2.878788
-0.004768306,2.939394
-0.004768306,3
-0.004768306,-3
-0.004768306,-2.939393939
-0.004768306,-2.878787879
-0.004768306,-2.818181818
-0.004768306,-2.757575758
-0.004768306,-2.696969697
-0.004768306,-2.636363636
-0.004768306,-2.575757576
-0.004768306,-2.515151515
-0.004768306,-2.454545455
0.004681033,-2.393939
0.004681033,-2.333333
0.004681033,-2.272727
0.004681033,-2.212121
0.004681033,-2.151515
0.004681033,-2.090909
0.004681033,-2.030303
0.004681033,-1.969697
0.004681033,-1.909091
0.004681033,-1.848485
0.004681033,-1.787879
0.004681033,-1.727273
0.004681033,-1.666667
0.004681033,-1.606061
0.004681033,-1.545455
0.004681033,-1.484848
0.004681033,-1.424242
0.004681033,-1.363636
0.004681033,-1.30303
0.004681033,-1.242424
0.004681033,-1.181818
0.004681033,-1.121212
0.004681033,-1.060606
0.004681033,-1
0.004681033,-0.9393939
0.004681033,-0.8787879
0.004681033,-0.8181818
0.004681033,-0.7575758
0.004681033,-0.6969697
0.004681033,-0.6363636
0.004681033,-0.5757576
0.004681033,-0.5151515
0.004681033,-0.4545455
0.004681033,-0.3939394
0.004681033,-0.3333333
0.004681033,-0.2727273
0.004681033,-0.2121212
0.004681033,-0.1515152
0.004681033,-0.09090909
0.004681033,-0.03030303
0.004681033,0.03030303
0.004681033,0.09090909
0.004681033,0.1515152
0.004681033,0.2121212
0.004681033,0.2727273
0.004681033,0.3333333
0.004681033,0.3939394
0.004681033,0.4545455
0.004681033,0.5151515
0.004681033,0.5757576
0.004681033,0.6363636
0.004681033,0.6969697
0.004681033,0.7575758
0.004681033,0.8181818
0.004681033,0.8787879
0.004681033,0.9393939
0.004681033,1
0.004681033,1.060606
0.004681033,1.121212
0.004681033,1.181818
0.004681033,1.242424
0.004681033,1.30303
0.004681033,1.363636
0.004681033,1.424242
0.004681033,1.484848
0.004681033,1.545455
0.004681033,1.606061
0.004681033,1.666667
0.004681033,1.727273
0.004681033,1.787879
0.004681033,1.848485
0.004681033,1.909091
0.004681033,1.969697
0.004681033,2.030303
0.004681033,2.090909
0.004681033,2.151515
0.004681033,2.212121
0.004681033,2.272727
0.004681033,2.333333
0.004681033,2.393939
0.004681033,2.454545
0.004681033,2.515152
0.004681033,2.575758
0.004681033,2.636364
0.004681033,2.69697
0.004681033,2.757576
0.004681033,2.818182
0.004681033,2.878788
0.004681033,2.939394
0.004681033,3
0.004681033,-3
0.004681033,-2.939393939
0.004681033,-2.878787879
0.004681033,-2.818181818
0.004681033,-2.757575758
0.004681033,-2.696969697
0.004681033,-2.636363636
0.004681033,-2.575757576
0.004681033,-2.515151515
0.004681033,-2.454545455
0.0141334,-2.393939
0.0141334,-2.333333
0.0141334,-2.272727
0.0141334,-2.212121
0.0141334,-2.151515
0.0141334,-2.090909
0.0141334,-2.030303
0.0141334,-1.969697
0.0141334,-1.909091
0.0141334,-1.848485
0.0141334,-1.787879
0.0141334,-1.727273
0.0141334,-1.666667
0.0141334,-1.606061
0.0141334,-1.545455
0.0141334,-1.484848
0.0141334,-1.424242
0.0141334,-1.363636
0.0141334,-1.30303
0.0141334,-1.242424
0.0141334,-1.181818
0.0141334,-1.121212
0.0141334,-1.060606
0.0141334,-1
0.0141334,-0.9393939
0.0141334,-0.8787879
0.0141334,-0.8181818
0.0141334,-0.7575758
0.0141334,-0.6969697
0.0141334,-0.6363636
0.0141334,-0.5757576
0.0141334,-0.5151515
0.0141334,-0.4545455
0.0141334,-0.3939394
0.0141334,-0.3333333
0.0141334,-0.2727273
0.0141334,-0.2121212
0.0141334,-0.1515152
0.0141334,-0.09090909
0.0141334,-0.03030303
0.0141334,0.03030303
0.0141334,0.09090909
0.0141334,0.1515152
0.0141334,0.2121212
0.0141334,0.2727273
0.0141334,0.3333333
0.0141334,0.3939394
0.0141334,0.4545455
0.0141334,0.5151515
0.0141334,0.5757576
0.0141334,0.6363636
0.0141334,0.6969697
0.0141334,0.7575758
0.0141334,0.8181818
0.0141334,0.8787879
0.0141334,0.9393939
0.0141334,1
0.0141334,1.060606
0.0141334,1.121212
0.0141334,1.181818
0.0141334,1.242424
0.0141334,1.30303
0.0141334,1.363636
0.0141334,1.424242
0.0141334,1.484848
0.0141334,1.545455
0.0141334,1.606061
0.0141334,1.666667
0.0141334,1.727273
0.0141334,1.787879
0.0141334,1.848485
0.0141334,1.909091
0.0141334,1.969697
0.0141334,2.030303
0.0141334,2.090909
0.0141334,2.151515
0.0141334,2.212121
0.0141334,2.272727
0.0141334,2.333333
0.0141334,2.393939
0.0141334,2.454545
0.0141334,2.515152
0.0141334,2.575758
0.0141334,2.636364
0.0141334,2.69697
0.0141334,2.757576
0.0141334,2.818182
0.0141334,2.878788
0.0141334,2.939394
0.0141334,3
0.014133403,-3
0.014133403,-2.939393939
0.014133403,-2.878787879
0.014133403,-2.818181818
0.014133403,-2.757575758
0.014133403,-2.696969697
0.014133403,-2.636363636
0.014133403,-2.575757576
0.014133403,-2.515151515
0.014133403,-2.454545455
0.023594877,-3
0.023594877,-2.939393939
0.023594877,-2.878787879
0.023594877,-2.818181818
0.023594877,-2.757575758
0.023594877,-2.696969697
0.023594877,-2.636363636
0.023594877,-2.575757576
0.023594877,-2.515151515
0.023594877,-2.454545455
0.02359488,-2.393939
0.02359488,-2.333333
0.02359488,-2.272727
0.02359488,-2.212121
0.02359488,-2.151515
0.02359488,-2.090909
0.02359488,-2.030303
0.02359488,-1.969697
0.02359488,-1.909091
0.02359488,-1.848485
0.02359488,-1.787879
0.02359488,-1.727273
0.02359488,-1.666667
0.02359488,-1.606061
0.02359488,-1.545455
0.02359488,-1.484848
0.02359488,-1.424242
0.02359488,-1.363636
0.02359488,-1.30303
0.02359488,-1.242424
0.02359488,-1.181818
0.02359488,-1.121212
0.02359488,-1.060606
0.02359488,-1
0.02359488,-0.9393939
0.02359488,-0.8787879
0.02359488,-0.8181818
0.02359488,-0.7575758
0.02359488,-0.6969697
0.02359488,-0.6363636
0.02359488,-0.5757576
0.02359488,-0.5151515
0.02359488,-0.4545455
0.02359488,-0.3939394
0.02359488,-0.3333333
0.02359488,-0.2727273
0.02359488,-0.2121212
0.02359488,-0.1515152
0.02359488,-0.09090909
0.02359488,-0.03030303
0.02359488,0.03030303
0.02359488,0.09090909
0.02359488,0.1515152
0.02359488,0.2121212
0.02359488,0.2727273
0.02359488,0.3333333
0.02359488,0.3939394
0.02359488,0.4545455
0.02359488,0.5151515
0.02359488,0.5757576
0.02359488,0.6363636
0.02359488,0.6969697
0.02359488,0.7575758
0.02359488,0.8181818
0.02359488,0.8787879
0.02359488,0.9393939
0.02359488,1
0.02359488,1.060606
0.02359488,1.121212
0.02359488,1.181818
0.02359488,1.242424
0.02359488,1.30303
0.02359488,1.363636
0.02359488,1.424242
0.02359488,1.484848
0.02359488,1.545455
0.02359488,1.606061
0.02359488,1.666667
0.02359488,1.727273
0.02359488,1.787879
0.02359488,1.848485
0.02359488,1.909091
0.02359488,1.969697
0.02359488,2.030303
0.02359488,2.090909
0.02359488,2.151515
0.02359488,2.212121
0.02359488,2.272727
0.02359488,2.333333
0.02359488,2.393939
0.02359488,2.454545
0.02359488,2.515152
0.02359488,2.575758
0.02359488,2.636364
0.02359488,2.69697
0.02359488,2.757576
0.02359488,2.818182
0.02359488,2.878788
0.02359488,2.939394
0.02359488,3
0.03307157,-2.393939
0.03307157,-2.333333
0.03307157,-2.272727
0.03307157,-2.212121
0.03307157,-2.151515
0.03307157,-2.090909
0.03307157,-2.030303
0.03307157,-1.969697
0.03307157,-1.909091
0.03307157,-1.848485
0.03307157,-1.787879
0.03307157,-1.727273
0.03307157,-1.666667
0.03307157,-1.606061
0.03307157,-1.545455
0.03307157,-1.484848
0.03307157,-1.424242
0.03307157,-1.363636
0.03307157,-1.30303
0.03307157,-1.242424
0.03307157,-1.181818
0.03307157,-1.121212
0.03307157,-1.060606
0.03307157,-1
0.03307157,-0.9393939
0.03307157,-0.8787879
0.03307157,-0.8181818
0.03307157,-0.7575758
0.03307157,-0.6969697
0.03307157,-0.6363636
0.03307157,-0.5757576
0.03307157,-0.5151515
0.03307157,-0.4545455
0.03307157,-0.3939394
0.03307157,-0.3333333
0.03307157,-0.2727273
0.03307157,-0.2121212
0.03307157,-0.1515152
0.03307157,-0.09090909
0.03307157,-0.03030303
0.03307157,0.03030303
0.03307157,0.09090909
0.03307157,0.1515152
0.03307157,0.2121212
0.03307157,0.2727273
0.03307157,0.3333333
0.03307157,0.3939394
0.03307157,0.4545455
0.03307157,0.5151515
0.03307157,0.5757576
0.03307157,0.6363636
0.03307157,0.6969697
0.03307157,0.7575758
0.03307157,0.8181818
0.03307157,0.8787879
0.03307157,0.9393939
0.03307157,1
0.03307157,1.060606
0.03307157,1.121212
0.03307157,1.181818
0.03307157,1.242424
0.03307157,1.30303
0.03307157,1.363636
0.03307157,1.424242
0.03307157,1.484848
0.03307157,1.545455
0.03307157,1.606061
0.03307157,1.666667
0.03307157,1.727273
0.03307157,1.787879
0.03307157,1.848485
0.03307157,1.909091
0.03307157,1.969697
0.03307157,2.030303
0.03307157,2.090909
0.03307157,2.151515
0.03307157,2.212121
0.03307157,2.272727
0.03307157,2.333333
0.03307157,2.393939
0.03307157,2.454545
0.03307157,2.515152
0.03307157,2.575758
0.03307157,2.636364
0.03307157,2.69697
0.03307157,2.757576
0.03307157,2.818182
0.03307157,2.878788
0.03307157,2.939394
0.03307157,3
0.033071573,-3
0.033071573,-2.939393939
0.033071573,-2.878787879
0.033071573,-2.818181818
0.033071573,-2.757575758
0.033071573,-2.696969697
0.033071573,-2.636363636
0.033071573,-2.575757576
0.033071573,-2.515151515
0.033071573,-2.454545455
0.04256967,-2.393939
0.04256967,-2.333333
0.04256967,-2.272727
0.04256967,-2.212121
0.04256967,-2.151515
0.04256967,-2.090909
0.04256967,-2.030303
0.04256967,-1.969697
0.04256967,-1.909091
0.04256967,-1.848485
0.04256967,-1.787879
0.04256967,-1.727273
0.04256967,-1.666667
0.04256967,-1.606061
0.04256967,-1.545455
0.04256967,-1.484848
0.04256967,-1.424242
0.04256967,-1.363636
0.04256967,-1.30303
0.04256967,-1.242424
0.04256967,-1.181818
0.04256967,-1.121212
0.04256967,-1.060606
0.04256967,-1
0.04256967,-0.9393939
0.04256967,-0.8787879
0.04256967,-0.8181818
0.04256967,-0.7575758
0.04256967,-0.6969697
0.04256967,-0.6363636
0.04256967,-0.5757576
0.04256967,-0.5151515
0.04256967,-0.4545455
0.04256967,-0.3939394
0.04256967,-0.3333333
0.04256967,-0.2727273
0.04256967,-0.2121212
0.04256967,-0.1515152
0.04256967,-0.09090909
0.04256967,-0.03030303
0.04256967,0.03030303
0.04256967,0.09090909
0.04256967,0.1515152
0.04256967,0.2121212
0.04256967,0.2727273
0.04256967,0.3333333
0.04256967,0.3939394
0.04256967,0.4545455
0.04256967,0.5151515
0.04256967,0.5757576
0.04256967,0.6363636
0.04256967,0.6969697
0.04256967,0.7575758
0.04256967,0.8181818
0.04256967,0.8787879
0.04256967,0.9393939
0.04256967,1
0.04256967,1.060606
0.04256967,1.121212
0.04256967,1.181818
0.04256967,1.242424
0.04256967,1.30303
0.04256967,1.363636
0.04256967,1.424242
0.04256967,1.484848
0.04256967,1.545455
0.04256967,1.606061
0.04256967,1.666667
0.04256967,1.727273
0.04256967,1.787879
0.04256967,1.848485
0.04256967,1.909091
0.04256967,1.969697
0.04256967,2.030303
0.04256967,2.090909
0.04256967,2.151515
0.04256967,2.212121
0.04256967,2.272727
0.04256967,2.333333
0.04256967,2.393939
0.04256967,2.454545
0.04256967,2.515152
0.04256967,2.575758
0.04256967,2.636364
0.04256967,2.69697
0.04256967,2.757576
0.04256967,2.818182
0.04256967,2.878788
0.04256967,2.939394
0.04256967,3
0.042569673,-3
0.042569673,-2.939393939
0.042569673,-2.878787879
0.042569673,-2.818181818
0.042569673,-2.757575758
0.042569673,-2.696969697
0.042569673,-2.636363636
0.042569673,-2.575757576
0.042569673,-2.515151515
0.042569673,-2.454545455
0.05209546,-2.393939
0.05209546,-2.333333
0.05209546,-2.272727
0.05209546,-2.212121
0.05209546,-2.151515
0.05209546,-2.090909
0.05209546,-2.030303
0.05209546,-1.969697
0.05209546,-1.909091
0.05209546,-1.848485
0.05209546,-1.787879
0.05209546,-1.727273
0.05209546,-1.666667
0.05209546,-1.606061
0.05209546,-1.545455
0.05209546,-1.484848
0.05209546,-1.424242
0.05209546,-1.363636
0.05209546,-1.30303
0.05209546,-1.242424
0.05209546,-1.181818
0.05209546,-1.121212
0.05209546,-1.060606
0.05209546,-1
0.05209546,-0.9393939
0.05209546,-0.8787879
0.05209546,-0.8181818
0.05209546,-0.7575758
0.05209546,-0.6969697
0.05209546,-0.6363636
0.05209546,-0.5757576
0.05209546,-0.5151515
0.05209546,-0.4545455
0.05209546,-0.3939394
0.05209546,-0.3333333
0.05209546,-0.2727273
0.05209546,-0.2121212
0.05209546,-0.1515152
0.05209546,-0.09090909
0.05209546,-0.03030303
0.05209546,0.03030303
0.05209546,0.09090909
0.05209546,0.1515152
0.05209546,0.2121212
0.05209546,0.2727273
0.05209546,0.3333333
0.05209546,0.3939394
0.05209546,0.4545455
0.05209546,0.5151515
0.05209546,0.5757576
0.05209546,0.6363636
0.05209546,0.6969697
0.05209546,0.7575758
0.05209546,0.8181818
0.05209546,0.8787879
0.05209546,0.9393939
0.05209546,1
0.05209546,1.060606
0.05209546,1.121212
0.05209546,1.181818
0.05209546,1.242424
0.05209546,1.30303
0.05209546,1.363636
0.05209546,1.424242
0.05209546,1.484848
0.05209546,1.545455
0.05209546,1.606061
0.05209546,1.666667
0.05209546,1.727273
0.05209546,1.787879
0.05209546,1.848485
0.05209546,1.909091
0.05209546,1.969697
0.05209546,2.030303
0.05209546,2.090909
0.05209546,2.151515
0.05209546,2.212121
0.05209546,2.272727
0.05209546,2.333333
0.05209546,2.393939
0.05209546,2.454545
0.05209546,2.515152
0.05209546,2.575758
0.05209546,2.636364
0.05209546,2.69697
0.05209546,2.757576
0.05209546,2.818182
0.05209546,2.878788
0.05209546,2.939394
0.05209546,3
0.052095461,-3
0.052095461,-2.939393939
0.052095461,-2.878787879
0.052095461,-2.818181818
0.052095461,-2.757575758
0.052095461,-2.696969697
0.052095461,-2.636363636
0.052095461,-2.575757576
0.052095461,-2.515151515
0.052095461,-2.454545455
0.061655347,-3
0.061655347,-2.939393939
0.061655347,-2.878787879
0.061655347,-2.818181818
0.061655347,-2.757575758
0.061655347,-2.696969697
0.061655347,-2.636363636
0.061655347,-2.575757576
0.061655347,-2.515151515
0.061655347,-2.454545455
0.06165535,-2.393939
0.06165535,-2.333333
0.06165535,-2.272727
0.06165535,-2.212121
0.06165535,-2.151515
0.06165535,-2.090909
0.06165535,-2.030303
0.06165535,-1.969697
0.06165535,-1.909091
0.06165535,-1.848485
0.06165535,-1.787879
0.06165535,-1.727273
0.06165535,-1.666667
0.06165535,-1.606061
0.06165535,-1.545455
0.06165535,-1.484848
0.06165535,-1.424242
0.06165535,-1.363636
0.06165535,-1.30303
0.06165535,-1.242424
0.06165535,-1.181818
0.06165535,-1.121212
0.06165535,-1.060606
0.06165535,-1
0.06165535,-0.9393939
0.06165535,-0.8787879
0.06165535,-0.8181818
0.06165535,-0.7575758
0.06165535,-0.6969697
0.06165535,-0.6363636
0.06165535,-0.5757576
0.06165535,-0.5151515
0.06165535,-0.4545455
0.06165535,-0.3939394
0.06165535,-0.3333333
0.06165535,-0.2727273
0.06165535,-0.2121212
0.06165535,-0.1515152
0.06165535,-0.09090909
0.06165535,-0.03030303
0.06165535,0.03030303
0.06165535,0.09090909
0.06165535,0.1515152
0.06165535,0.2121212
0.06165535,0.2727273
0.06165535,0.3333333
0.06165535,0.3939394
0.06165535,0.4545455
0.06165535,0.5151515
0.06165535,0.5757576
0.06165535,0.6363636
0.06165535,0.6969697
0.06165535,0.7575758
0.06165535,0.8181818
0.06165535,0.8787879
0.06165535,0.9393939
0.06165535,1
0.06165535,1.060606
0.06165535,1.121212
0.06165535,1.181818
0.06165535,1.242424
0.06165535,1.30303
0.06165535,1.363636
0.06165535,1.424242
0.06165535,1.484848
0.06165535,1.545455
0.06165535,1.606061
0.06165535,1.666667
0.06165535,1.727273
0.06165535,1.787879
0.06165535,1.848485
0.06165535,1.909091
0.06165535,1.969697
0.06165535,2.030303
0.06165535,2.090909
0.06165535,2.151515
0.06165535,2.212121
0.06165535,2.272727
0.06165535,2.333333
0.06165535,2.393939
0.06165535,2.454545
0.06165535,2.515152
0.06165535,2.575758
0.06165535,2.636364
0.06165535,2.69697
0.06165535,2.757576
0.06165535,2.818182
0.06165535,2.878788
0.06165535,2.939394
0.06165535,3
0.071255898,-3
0.071255898,-2.939393939
0.071255898,-2.878787879
0.071255898,-2.818181818
0.071255898,-2.757575758
0.071255898,-2.696969697
0.071255898,-2.636363636
0.071255898,-2.575757576
0.071255898,-2.515151515
0.071255898,-2.454545455
0.0712559,-2.393939
0.0712559,-2.333333
0.0712559,-2.272727
0.0712559,-2.212121
0.0712559,-2.151515
0.0712559,-2.090909
0.0712559,-2.030303
0.0712559,-1.969697
0.0712559,-1.909091
0.0712559,-1.848485
0.0712559,-1.787879
0.0712559,-1.727273
0.0712559,-1.666667
0.0712559,-1.606061
0.0712559,-1.545455
0.0712559,-1.484848
0.0712559,-1.424242
0.0712559,-1.363636
0.0712559,-1.30303
0.0712559,-1.242424
0.0712559,-1.181818
0.0712559,-1.121212
0.0712559,-1.060606
0.0712559,-1
0.0712559,-0.9393939
0.0712559,-0.8787879
0.0712559,-0.8181818
0.0712559,-0.7575758
0.0712559,-0.6969697
0.0712559,-0.6363636
0.0712559,-0.5757576
0.0712559,-0.5151515
0.0712559,-0.4545455
0.0712559,-0.3939394
0.0712559,-0.3333333
0.0712559,-0.2727273
0.0712559,-0.2121212
0.0712559,-0.1515152
0.0712559,-0.09090909
0.0712559,-0.03030303
0.0712559,0.03030303
0.0712559,0.09090909
0.0712559,0.1515152
0.0712559,0.2121212
0.0712559,0.2727273
0.0712559,0.3333333
0.0712559,0.3939394
0.0712559,0.4545455
0.0712559,0.5151515
0.0712559,0.5757576
0.0712559,0.6363636
0.0712559,0.6969697
0.0712559,0.7575758
0.0712559,0.8181818
0.0712559,0.8787879
0.0712559,0.9393939
0.0712559,1
0.0712559,1.060606
0.0712559,1.121212
0.0712559,1.181818
0.0712559,1.242424
0.0712559,1.30303
0.0712559,1.363636
0.0712559,1.424242
0.0712559,1.484848
0.0712559,1.545455
0.0712559,1.606061
0.0712559,1.666667
0.0712559,1.727273
0.0712559,1.787879
0.0712559,1.848485
0.0712559,1.909091
0.0712559,1.969697
0.0712559,2.030303
0.0712559,2.090909
0.0712559,2.151515
0.0712559,2.212121
0.0712559,2.272727
0.0712559,2.333333
0.0712559,2.393939
0.0712559,2.454545
0.0712559,2.515152
0.0712559,2.575758
0.0712559,2.636364
0.0712559,2.69697
0.0712559,2.757576
0.0712559,2.818182
0.0712559,2.878788
0.0712559,2.939394
0.0712559,3
0.080903875,-3
0.080903875,-2.939393939
0.080903875,-2.878787879
0.080903875,-2.818181818
0.080903875,-2.757575758
0.080903875,-2.696969697
0.080903875,-2.636363636
0.080903875,-2.575757576
0.080903875,-2.515151515
0.080903875,-2.454545455
0.08090388,-2.393939
0.08090388,-2.333333
0.08090388,-2.272727
0.08090388,-2.212121
0.08090388,-2.151515
0.08090388,-2.090909
0.08090388,-2.030303
0.08090388,-1.969697
0.08090388,-1.909091
0.08090388,-1.848485
0.08090388,-1.787879
0.08090388,-1.727273
0.08090388,-1.666667
0.08090388,-1.606061
0.08090388,-1.545455
0.08090388,-1.484848
0.08090388,-1.424242
0.08090388,-1.363636
0.08090388,-1.30303
0.08090388,-1.242424
0.08090388,-1.181818
0.08090388,-1.121212
0.08090388,-1.060606
0.08090388,-1
0.08090388,-0.9393939
0.08090388,-0.8787879
0.08090388,-0.8181818
0.08090388,-0.7575758
0.08090388,-0.6969697
0.08090388,-0.6363636
0.08090388,-0.5757576
0.08090388,-0.5151515
0.08090388,-0.4545455
0.08090388,-0.3939394
0.08090388,-0.3333333
0.08090388,-0.2727273
0.08090388,-0.2121212
0.08090388,-0.1515152
0.08090388,-0.09090909
0.08090388,-0.03030303
0.08090388,0.03030303
0.08090388,0.09090909
0.08090388,0.1515152
0.08090388,0.2121212
0.08090388,0.2727273
0.08090388,0.3333333
0.08090388,0.3939394
0.08090388,0.4545455
0.08090388,0.5151515
0.08090388,0.5757576
0.08090388,0.6363636
0.08090388,0.6969697
0.08090388,0.7575758
0.08090388,0.8181818
0.08090388,0.8787879
0.08090388,0.9393939
0.08090388,1
0.08090388,1.060606
0.08090388,1.121212
0.08090388,1.181818
0.08090388,1.242424
0.08090388,1.30303
0.08090388,1.363636
0.08090388,1.424242
0.08090388,1.484848
0.08090388,1.545455
0.08090388,1.606061
0.08090388,1.666667
0.08090388,1.727273
0.08090388,1.787879
0.08090388,1.848485
0.08090388,1.909091
0.08090388,1.969697
0.08090388,2.030303
0.08090388,2.090909
0.08090388,2.151515
0.08090388,2.212121
0.08090388,2.272727
0.08090388,2.333333
0.08090388,2.393939
0.08090388,2.454545
0.08090388,2.515152
0.08090388,2.575758
0.08090388,2.636364
0.08090388,2.69697
0.08090388,2.757576
0.08090388,2.818182
0.08090388,2.878788
0.08090388,2.939394
0.08090388,3
0.090606268,-3
0.090606268,-2.939393939
0.090606268,-2.878787879
0.090606268,-2.818181818
0.090606268,-2.757575758
0.090606268,-2.696969697
0.090606268,-2.636363636
0.090606268,-2.575757576
0.090606268,-2.515151515
0.090606268,-2.454545455
0.09060627,-2.393939
0.09060627,-2.333333
0.09060627,-2.272727
0.09060627,-2.212121
0.09060627,-2.151515
0.09060627,-2.090909
0.09060627,-2.030303
0.09060627,-1.969697
0.09060627,-1.909091
0.09060627,-1.848485
0.09060627,-1.787879
0.09060627,-1.727273
0.09060627,-1.666667
0.09060627,-1.606061
0.09060627,-1.545455
0.09060627,-1.484848
0.09060627,-1.424242
0.09060627,-1.363636
0.09060627,-1.30303
0.09060627,-1.242424
0.09060627,-1.181818
0.09060627,-1.121212
0.09060627,-1.060606
0.09060627,-1
0.09060627,-0.9393939
0.09060627,-0.8787879
0.09060627,-0.8181818
0.09060627,-0.7575758
0.09060627,-0.6969697
0.09060627,-0.6363636
0.09060627,-0.5757576
0.09060627,-0.5151515
0.09060627,-0.4545455
0.09060627,-0.3939394
0.09060627,-0.3333333
0.09060627,-0.2727273
0.09060627,-0.2121212
0.09060627,-0.1515152
0.09060627,-0.09090909
0.09060627,-0.03030303
0.09060627,0.03030303
0.09060627,0.09090909
0.09060627,0.1515152
0.09060627,0.2121212
0.09060627,0.2727273
0.09060627,0.3333333
0.09060627,0.3939394
0.09060627,0.4545455
0.09060627,0.5151515
0.09060627,0.5757576
0.09060627,0.6363636
0.09060627,0.6969697
0.09060627,0.7575758
0.09060627,0.8181818
0.09060627,0.8787879
0.09060627,0.9393939
0.09060627,1
0.09060627,1.060606
0.09060627,1.121212
0.09060627,1.181818
0.09060627,1.242424
0.09060627,1.30303
0.09060627,1.363636
0.09060627,1.424242
0.09060627,1.484848
0.09060627,1.545455
0.09060627,1.606061
0.09060627,1.666667
0.09060627,1.727273
0.09060627,1.787879
0.09060627,1.848485
0.09060627,1.909091
0.09060627,1.969697
0.09060627,2.030303
0.09060627,2.090909
0.09060627,2.151515
0.09060627,2.212121
0.09060627,2.272727
0.09060627,2.333333
0.09060627,2.393939
0.09060627,2.454545
0.09060627,2.515152
0.09060627,2.575758
0.09060627,2.636364
0.09060627,2.69697
0.09060627,2.757576
0.09060627,2.818182
0.09060627,2.878788
0.09060627,2.939394
0.09060627,3
0.1003703,-2.393939
0.1003703,-2.333333
0.1003703,-2.272727
0.1003703,-2.212121
0.1003703,-2.151515
0.1003703,-2.090909
0.1003703,-2.030303
0.1003703,-1.969697
0.1003703,-1.909091
0.1003703,-1.848485
0.1003703,-1.787879
0.1003703,-1.727273
0.1003703,-1.666667
0.1003703,-1.606061
0.1003703,-1.545455
0.1003703,-1.484848
0.1003703,-1.424242
0.1003703,-1.363636
0.1003703,-1.30303
0.1003703,-1.242424
0.1003703,-1.181818
0.1003703,-1.121212
0.1003703,-1.060606
0.1003703,-1
0.1003703,-0.9393939
0.1003703,-0.8787879
0.1003703,-0.8181818
0.1003703,-0.7575758
0.1003703,-0.6969697
0.1003703,-0.6363636
0.1003703,-0.5757576
0.1003703,-0.5151515
0.1003703,-0.4545455
0.1003703,-0.3939394
0.1003703,-0.3333333
0.1003703,-0.2727273
0.1003703,-0.2121212
0.1003703,-0.1515152
0.1003703,-0.09090909
0.1003703,-0.03030303
0.1003703,0.03030303
0.1003703,0.09090909
0.1003703,0.1515152
0.1003703,0.2121212
0.1003703,0.2727273
0.1003703,0.3333333
0.1003703,0.3939394
0.1003703,0.4545455
0.1003703,0.5151515
0.1003703,0.5757576
0.1003703,0.6363636
0.1003703,0.6969697
0.1003703,0.7575758
0.1003703,0.8181818
0.1003703,0.8787879
0.1003703,0.9393939
0.1003703,1
0.1003703,1.060606
0.1003703,1.121212
0.1003703,1.181818
0.1003703,1.242424
0.1003703,1.30303
0.1003703,1.363636
0.1003703,1.424242
0.1003703,1.484848
0.1003703,1.545455
0.1003703,1.606061
0.1003703,1.666667
0.1003703,1.727273
0.1003703,1.787879
0.1003703,1.848485
0.1003703,1.909091
0.1003703,1.969697
0.1003703,2.030303
0.1003703,2.090909
